timestamp,position
1766606585.166,92.0919
1766606585.266,92.0920
1766606585.366,92.0920
1766606585.466,92.0921
1766606585.567,92.0922
1766606585.667,92.0923
1766606585.767,92.0923
1766606585.867,92.0924
1766606585.967,92.0925
1766606586.067,92.0925
1766606586.168,92.0926
1766606586.270,92.0927
1766606586.370,92.0927
1766606586.470,92.0928
1766606586.570,92.0929
1766606586.670,92.0930
1766606586.771,92.0930
1766606586.871,92.0931
1766606586.971,92.0932
1766606587.071,92.0932
1766606587.171,92.0933
1766606587.271,92.0934
1766606587.372,92.0934
1766606587.472,92.0935
1766606587.572,92.0936
1766606587.672,92.0937
1766606587.772,92.0937
1766606587.872,92.0938
1766606587.972,92.0939
1766606588.072,92.0939
1766606588.172,92.0940
1766606588.272,92.0941
1766606588.372,92.0941
1766606588.472,92.0942
1766606588.573,92.0943
1766606588.674,92.0944
1766606588.774,92.0944
1766606588.874,92.0945
1766606588.975,92.0946
1766606589.075,92.0946
1766606589.175,92.0947
1766606589.275,92.0948
1766606589.375,92.0948
1766606589.476,92.0949
1766606589.576,92.0950
1766606589.677,92.0951
1766606589.777,92.0951
1766606589.877,92.0952
1766606589.977,92.0953
1766606590.077,92.0953
1766606590.178,92.0954
1766606590.278,92.0955
1766606590.378,92.0956
1766606590.478,92.0956
1766606590.579,92.0957
1766606590.680,92.0958
1766606590.780,92.0958
1766606590.880,92.0959
1766606590.980,92.0960
1766606591.080,92.0960
1766606591.180,92.0961
1766606591.280,92.0962
1766606591.380,92.0963
1766606591.483,92.0963
1766606591.583,92.0964
1766606591.683,92.0965
1766606591.783,92.0965
1766606591.883,92.0966
1766606591.983,92.0967
1766606592.084,92.0967
1766606592.184,92.0968
1766606592.284,92.0969
1766606592.384,92.0970
1766606592.484,92.0970
1766606592.584,92.0971
1766606592.685,92.0972
1766606592.785,92.0972
1766606592.886,92.0973
1766606592.986,92.0974
1766606593.086,92.0974
1766606593.186,92.0975
1766606593.286,92.0976
1766606593.387,92.0977
1766606593.487,92.0977
1766606593.587,92.0978
1766606593.687,92.0979
1766606593.787,92.0979
1766606593.888,92.0980
1766606593.988,92.0981
1766606594.088,92.0981
1766606594.188,92.0982
1766606594.288,92.0983
1766606594.389,92.0984
1766606594.489,92.0984
1766606594.589,92.0985
1766606594.689,92.0986
1766606594.793,92.0986
1766606594.893,92.0987
1766606594.993,92.0988
1766606595.093,92.0988
1766606595.193,92.0989
1766606595.293,92.0990
1766606595.393,92.0991
1766606595.494,92.0991
1766606595.594,92.0992
1766606595.694,92.0993
1766606595.794,92.0993
1766606595.894,92.0994
1766606595.994,92.0995
1766606596.094,92.0995
1766606596.194,92.0996
1766606596.296,92.0997
1766606596.396,92.0998
1766606596.496,92.0998
1766606596.596,92.0999
1766606596.696,92.1000
1766606596.796,92.1000
1766606596.896,92.1001
1766606596.996,92.1002
1766606597.097,92.1002
1766606597.197,92.1003
1766606597.297,92.1004
1766606597.397,92.1005
1766606597.499,92.1005
1766606597.599,92.1006
1766606597.699,92.1007
1766606597.799,92.1007
1766606597.900,92.1008
1766606598.001,92.1009
1766606598.101,92.1010
1766606598.201,92.1010
1766606598.302,92.1011
1766606598.402,92.1012
1766606598.502,92.1012
1766606598.602,92.1013
1766606598.703,92.1014
1766606598.803,92.1014
1766606598.903,92.1015
1766606599.003,92.1016
1766606599.103,92.1017
1766606599.206,92.1017
1766606599.306,92.1018
1766606599.406,92.1019
1766606599.506,92.1019
1766606599.607,92.1020
1766606599.707,92.1021
1766606599.807,92.1021
1766606599.907,92.1022
1766606600.007,92.1023
1766606600.108,92.1024
1766606600.208,92.1024
1766606600.308,92.1025
1766606600.408,92.1026
1766606600.509,92.1026
1766606600.609,92.1027
1766606600.709,92.1028
1766606600.809,92.1028
1766606600.909,92.1029
1766606601.012,92.1030
1766606601.112,92.1031
1766606601.212,92.1031
1766606601.312,92.1032
1766606601.412,92.1033
1766606601.513,92.1033
1766606601.613,92.1034
1766606601.713,92.1035
1766606601.813,92.1035
1766606601.913,92.1036
1766606602.013,92.1037
1766606602.113,92.1038
1766606602.214,92.1038
1766606602.314,92.1039
1766606602.414,92.1040
